Customer_ID,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Type_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,snapshot_date
CUS_0x1130,137798.88,"1,06098E+16",6,726,13,0,,23,12,9.25,20,Standard,1056.3,"3,00543E+14",27 Years and 5 Months,No,"9,88448E+15",1156.953782699478,Low_spent_Medium_value_payments,"2,8287E+16",2023-07-01
CUS_0x11d1,11731.585_,"8,28632E+15",8,3,6,2,"Credit-Builder Loan, and Student Loan",18,7,7.48,20,_,289.73,"2,75074E+16",19 Years and 2 Months,Yes,"1,53597E+16",32.777846317329605,Low_spent_Medium_value_payments,"3,14726E+16",2023-07-01
CUS_0x11eb,62835.08,"5,46426E+15",0,4,1,2,"Home Equity Loan, and Debt Consolidation Loan",9,12,2.02,40,_,306.85,"3,45842E+15",33 Years and 3 Months,No,"6,73841E+15",230.0712676542581,High_spent_Medium_value_payments,"4,9897E+15",2023-07-01
CUS_0x120c,29135.38,"2,13895E+16",10,7,21,9,"Mortgage Loan, Credit-Builder Loan, Mortgage Loan, Credit-Builder Loan, Home Equity Loan, Not Specified, Not Specified, Personal Loan, and Payday Loan",21,25,8.04,70,Bad,1833.81,"2,4807E+16",9 Years and 5 Months,Yes,"2,01002E+15",158.83794732834158,Low_spent_Small_value_payments,"1,44055E+16",2023-07-01
CUS_0x124a,16861.34,"1,45311E+15",2,6,2,3,"Mortgage Loan, Payday Loan, and Not Specified",0,8,10.77,20,Good,408.71,"3,75927E+16",23 Years and 8 Months,No,"4,1573E+15",118.2143745716728,Low_spent_Large_value_payments,"2,55524E+16",2023-07-01
CUS_0x12ce,9795.07,"5,86256E+15",7,8,29,6_,"Debt Consolidation Loan, Auto Loan, Personal Loan, Debt Consolidation Loan, Debt Consolidation Loan, and Payday Loan",62,14,4.01,150,Bad,2065.27,"2,90428E+16",5 Years and 11 Months,Yes,"4,26053E+15",24.425080540114738,Low_spent_Small_value_payments,"2,81595E+15",2023-07-01
CUS_0x13b0,73417.48,"6,00112E+15",7,4,20,4,"Auto Loan, Debt Consolidation Loan, Auto Loan, and Home Equity Loan",30,19,14.53,50,Standard,2402.05,"2,91479E+15",11 Years and 11 Months,Yes,"1,63713E+16",101.07830646433807,High_spent_Large_value_payments,"5,75321E+15",2023-07-01
CUS_0x13d6,94158.69,77435575,1,4,3,4,"Credit-Builder Loan, Mortgage Loan, Student Loan, and Payday Loan",25,5,9.52,40,Good,1415.3,"3,09357E+15",33 Years and 3 Months,No,"2,04345E+15",323.5919943178024,High_spent_Small_value_payments,"5,06419E+16",2023-07-01
CUS_0x13de,14192.12,"1,40168E+15",4,3,19,4,"Personal Loan, Student Loan, Student Loan, and Home Equity Loan",12,8,16.33,80,Standard,1483.6,"3,8497E+14",17 Years and 3 Months,NM,"4,51852E+16",58.02528806179473,Low_spent_Small_value_payments,"3,26957E+16",2023-07-01
CUS_0x13ec,61934.52,530821,7,5,15,0,,26,9,15.31,50,Standard,107.55,"2,70254E+15",33 Years and 4 Months,Yes,0,117.10661618566105,High_spent_Medium_value_payments,"6,63714E+14",2023-07-01
