Customer_ID,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Type_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,snapshot_date
CUS_0x1013,98620.98,"7,96242E+15",3,3,6,3,"Student Loan, Debt Consolidation Loan, and Personal Loan",12,9,1.33,30,Good,1233.51,"2,65249E+15",17 Years and 10 Months,No,"2,28018E+14",332.3337079767732,High_spent_Medium_value_payments,"4,8589E+15",2023-12-01
CUS_0x104a,14981.39,"1,46145E+16",2,7,5,4,"Mortgage Loan, Auto Loan, Not Specified, and Payday Loan",5,6,0.63,40,Good,1122.46,"3,96416E+15",32 Years and 3 Months,No,"3,8116E+15",164.88918149049954,Low_spent_Small_value_payments,"2,3314E+16",2023-12-01
CUS_0x1063,128698.76,"1,06289E+16",7,5,10,4,"Personal Loan, Mortgage Loan, Payday Loan, and Debt Consolidation Loan",8,14,10.67,120,_,583.11,"2,84404E+16",16 Years and 11 Months,Yes,"2,51613E+15",136.3149548476463,High_spent_Large_value_payments,"9,14962E+15",2023-12-01
CUS_0x10d7,15968.14,"1,38068E+15",7,7,21,9,"Personal Loan, Auto Loan, Mortgage Loan, Auto Loan, Credit-Builder Loan, Auto Loan, Student Loan, Personal Loan, and Personal Loan",37,21,17.26,140,Bad,4912.8,"3,98944E+15",12 Years and 4 Months,Yes,"7,79971E+15",128.5986713486603,Low_spent_Medium_value_payments,"2,11472E+16",2023-12-01
CUS_0x10fd,39576.59,"3,19905E+15",0,7,2,4,"Personal Loan, Mortgage Loan, Home Equity Loan, and Home Equity Loan",14,4,4.62,30,_,226.37,"2,93262E+16",19 Years and 11 Months,No,"1,24311E+16",104.7631642205206,High_spent_Medium_value_payments,"3,40831E+16",2023-12-01
CUS_0x1139,94991.82,8144985,7,6,13,0,,18,16,24.45,60,_,1320.61,"3,92878E+15",26 Years and 5 Months,Yes,0,105.98185997612778,High_spent_Large_value_payments,"9,48517E+15",2023-12-01
CUS_0x1207,19506.73,"1,49156E+16",9,7,22,6,"Personal Loan, Debt Consolidation Loan, Student Loan, Auto Loan, Student Loan, and Mortgage Loan",47,12,2.69,150,Bad,1594.83,"2,42747E+16",14 Years and 10 Months,Yes,"5,9134E+15",149.6877642996111,Low_spent_Small_value_payments,"2,30334E+16",2023-12-01
CUS_0x1250,72503.56,"5,97496E+15",6,8,31,9,"Credit-Builder Loan, Not Specified, Student Loan, Credit-Builder Loan, Personal Loan, Auto Loan, Student Loan, Not Specified, and Mortgage Loan",60,18,22.41,150,Bad,4205.6,"3,58585E+15",13 Years and 8 Months,Yes,"3,62846E+15",107.3564851084409,High_spent_Medium_value_payments,"3,77294E+15",2023-12-01
CUS_0x12f2,59237.96,"4,6935E+15",10,7,18,8,"Auto Loan, Payday Loan, Payday Loan, Payday Loan, Not Specified, Mortgage Loan, Not Specified, and Not Specified",19,22,2.3,150,Bad,1593.75,"3,0695E+15",13 Years and 3 Months,Yes,"3,19163E+15",64.98296235184802,High_spent_Large_value_payments,"3,25204E+16",2023-12-01
CUS_0x1348,28825.73,"2,64814E+16",5,6,19,5,"Auto Loan, Home Equity Loan, Student Loan, Payday Loan, and Student Loan",18,20,16.21,80,Standard,1310.98,"3,48514E+16",14 Years and 2 Months,Yes,"7,64059E+15",43.10917221796175,High_spent_Medium_value_payments,"3,95299E+15",2023-12-01
CUS_0x1355,9474.16,"7,45513E+15",7,6,30,2,"Not Specified, and Home Equity Loan",58,15,17.57,90,Bad,2370.05,"3,51423E+16",9 Years and 11 Months,Yes,"1,50034E+15",37.512947678492544,Low_spent_Medium_value_payments,"3,02035E+16",2023-12-01
CUS_0x138b,34019.26,"2,95694E+15",6,5,29,7,"Mortgage Loan, Mortgage Loan, Credit-Builder Loan, Not Specified, Debt Consolidation Loan, Not Specified, and Auto Loan",56,16,6.46,120,Bad,1747.01,"3,63596E+14",15 Years and 6 Months,Yes,"1,74096E+15",302.52458858167387,Low_spent_Small_value_payments,"1,09073E+16",2023-12-01
CUS_0x13db,34601.35,"3,14145E+15",5,3,14,2,"Debt Consolidation Loan, and Home Equity Loan",8,11,15.15,50,Standard,68.23,"3,54053E+15",10 Years and 0 Months,Yes,"3,0198E+16",130.7763019887365,High_spent_Large_value_payments,"4,48304E+15",2023-12-01
CUS_0x13e3,143829.56,"1,17558E+16",3,3,12,0,,17,11,10.32,20,Standard,269.26,"4,32505E+16",26 Years and 5 Months,No,0,301.466532893664,High_spent_Large_value_payments,"1,11411E+16",2023-12-01
CUS_0x1439,102383.19,85399325,6,5,17,4,"Mortgage Loan, Personal Loan, Payday Loan, and Debt Consolidation Loan",29,16,9.49,100,_,1407.61,"2,71388E+16",24 Years and 8 Months,Yes,"1,80099E+16",__10000__,High_spent_Large_value_payments,"8,26188E+15",2023-12-01
