Customer_ID,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Type_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,snapshot_date
CUS_0x103e,98690.8,"8,26223E+15",4,6,9,1_,Student Loan,6,17,10.76,40,Good,706.96,"2,68607E+16",26 Years and 11 Months,No,"5,50044E+16",913.4813186573292,Low_spent_Small_value_payments,"1,47738E+15",2024-12-01
CUS_0x1195,30429.91,"2,80883E+16",4,6,16,2,"Auto Loan, and Auto Loan",22,17,1.67,15490,Standard,362.48,"3,33491E+16",28 Years and 11 Months,No,"2,99141E+15",82.87878577514347,Low_spent_Large_value_payments,"4,3809E+16",2024-12-01
CUS_0x1197,92300.01,74376675,2,4,11,3,"Credit-Builder Loan, Not Specified, and Credit-Builder Loan",27,9,18.96,20,_,755.17_,"2,69898E+15",18 Years and 11 Months,Yes,492360,220.8621525417414,Low_spent_Large_value_payments,"5,81157E+15",2024-12-01
CUS_0x11e2,44986.55,"3,68988E+15",6,5,11,1,Credit-Builder Loan,0,4,10.26,30,Good,753.21,"2,55863E+15",20 Years and 0 Months,No,"2,32671E+15",43.20363344633164,High_spent_Large_value_payments,"5,42517E+15",2024-12-01
CUS_0x11ec,14867.69,"1,00597E+16",9,9,18,6,"Debt Consolidation Loan, Student Loan, Personal Loan, Credit-Builder Loan, Auto Loan, and Debt Consolidation Loan",39,15,18.5,80,Standard,2344.06,"2,43444E+16",17 Years and 2 Months,Yes,"5,54596E+15",100.14574834721886,Low_spent_Medium_value_payments,"2,24992E+16",2024-12-01
CUS_0x1234,64996.98,5215415,3,5,12,2,"Not Specified, and Auto Loan",26,12,19.69,60,Standard,340.81,"4,20187E+15",32 Years and 5 Months,Yes,"9,75406E+15",586.023630407846,High_spent_Large_value_payments,"5,77854E+15",2024-12-01
CUS_0x1354,78498.72,656856,8,5,17,0,,17,9,8.82,70,Standard,910.99,"2,53247E+15",9 Years and 11 Months,Yes,0,70.04196387391798,High_spent_Medium_value_payments,"8,36814E+15",2024-12-01
CUS_0x137d,43655.04,379492,5,7,5,4_,"Payday Loan, Auto Loan, Debt Consolidation Loan, and Auto Loan",10,2,2.71,0,_,97.41,"3,37303E+14",29 Years and 7 Months,No,"1,31236E+16",231.21694902117784,High_spent_Small_value_payments,"2,77039E+16",2024-12-01
CUS_0x1437,127921.84,"1,08992E+16",7,6,18,3,"Personal Loan, Credit-Builder Loan, and Debt Consolidation Loan",8,20,13.37,9460,Standard,1043.09,"3,84477E+15",29 Years and 11 Months,Yes,"2,26746E+15",535.5454972866727,Low_spent_Large_value_payments,"5,97624E+15",2024-12-01
CUS_0x143d,19827.36,146928,8,7,17,1,Auto Loan,18,10,9.96,60,_,282.29,"2,50179E+16",22 Years and 8 Months,NM,"1,50412E+14",70.85315783251433,Low_spent_Small_value_payments,"3,51034E+14",2024-12-01
