Customer_ID,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Type_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,snapshot_date
CUS_0x10aa,114432.03,92720025,1,2,7,0,,9,9,7.98,40,Good,444.51,"3,90148E+15",21 Years and 6 Months,No,0,101.64930256046962,High_spent_Large_value_payments,"1,06555E+16",2023-02-01
CUS_0x113e,34476.68,"2,71506E+15",6,7,24,8,"Personal Loan, Student Loan, Personal Loan, Mortgage Loan, Student Loan, Not Specified, Auto Loan, and Debt Consolidation Loan",36,17,4.48,110,Bad,1976.63,"2,35535E+15",11 Years and 6 Months,Yes,"1,71176E+15",__10000__,Low_spent_Medium_value_payments,"1,47557E+16",2023-02-01
CUS_0x1140,14532812.0,91415,6,10,28,6,"Credit-Builder Loan, Debt Consolidation Loan, Personal Loan, Mortgage Loan, Payday Loan, and Auto Loan",18,19,27.01,140,Bad,4128.98,"2,93709E+16",6 Years and 11 Months,Yes,"2,49063E+16",80.86351180980212,Low_spent_Large_value_payments,"2,55645E+16",2023-02-01
CUS_0x1155,158483.48,"1,2928E+16",2,1,1508,3,"Home Equity Loan, Payday Loan, and Personal Loan",1,3,2.65,14420,Good,471.82,"3,14629E+16",28 Years and 3 Months,NM,"3,47535E+16",870.8001476671714,Low_spent_Large_value_payments,"3,4446E+16",2023-02-01
CUS_0x1252,34132.87,"2,97041E+16",4,6,4,4,"Student Loan, Personal Loan, Not Specified, and Home Equity Loan",7,13,10.89,20,Good,187.64,"3,79483E+16",21 Years and 2 Months,No,"1,00084E+16",378.7462153823724,Low_spent_Small_value_payments,"1,0821E+16",2023-02-01
CUS_0x129b,95933.68_,"7,86047E+15",4,5,15,7,"Credit-Builder Loan, Credit-Builder Loan, Debt Consolidation Loan, Credit-Builder Loan, Mortgage Loan, Not Specified, and Payday Loan",18,10,17.87,50,Standard,129.15,"3,41659E+15",8 Years and 2 Months,Yes,"3,61867E+15",167.71802808017438,High_spent_Large_value_payments,"4,96462E+15",2023-02-01
CUS_0x12a6,18158.33,"1,32519E+16",7,9,25,4,"Home Equity Loan, Debt Consolidation Loan, Personal Loan, and Debt Consolidation Loan",28,16,16.52,110,Bad,1401.91,"3,04044E+15",17 Years and 8 Months,Yes,"3,97679E+15",142.0480554460051,!@9#%8,"2,40703E+16",2023-02-01
CUS_0x135c,134947.24,"1,12936E+16",933,6,16,4,"Home Equity Loan, Personal Loan, Debt Consolidation Loan, and Not Specified",6,18,8.34,60,Standard,1085.51,"3,51303E+14",19 Years and 2 Months,Yes,"3,21226E+16",362.67251475022414,High_spent_Medium_value_payments,"6,95462E+15",2023-02-01
CUS_0x1452,82289.36,"6,95145E+15",8,8,22,5,"Mortgage Loan, Payday Loan, Mortgage Loan, Student Loan, and Credit-Builder Loan",29,16,18.75,120,Bad,4736.25,"2,3867E+15",9 Years and 6 Months,Yes,"2,40751E+15",187.50390062604055,Low_spent_Medium_value_payments,"5,46889E+15",2023-02-01
CUS_0x14d5,71814.28,"5,97652E+16",3,5,10,0,,6,13,6.93,40,Good,1434.97,"2,64217E+16",33 Years and 3 Months,No,0,168.3166710047127,High_spent_Medium_value_payments,"6,79336E+15",2023-02-01
