Customer_ID,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Type_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,snapshot_date
CUS_0x100b,113781.38999999998,95497825,1,4,1,0,,14,8,8.34,40,Good,1030.2,"2,85929E+15",15 Years and 10 Months,No,0,617.0792665202719,High_spent_Small_value_payments,"5,97899E+15",2024-03-01
CUS_0x1096,12931.56,134863,4,4,9,3,"Not Specified, Debt Consolidation Loan, and Home Equity Loan",18,20,18.51,30,Standard,752.86,"2,77097E+15",21 Years and 4 Months,Yes,"2,05792E+16",105.56661253457969,Low_spent_Small_value_payments,"2,98717E+15",2024-03-01
CUS_0x111c,71809.76,"6,16815E+16",7,7,17,8,"Debt Consolidation Loan, Not Specified, Home Equity Loan, Auto Loan, Home Equity Loan, Payday Loan, Mortgage Loan, and Personal Loan",52,15,1.58,70,_,4439.92,"3,44623E+15",6 Years and 11 Months,Yes,"2,97918E+16",91.859365807689,High_spent_Large_value_payments,"4,67038E+15",2024-03-01
CUS_0x112d,14728.21,"1,48035E+16",10,9,31,-100,"Payday Loan, Personal Loan, Not Specified, Not Specified, and Personal Loan",49,11,9.27,70,_,2390.37,"3,1966E+15",16 Years and 11 Months,Yes,"4,15857E+15",103.2308182853155,Low_spent_Small_value_payments,"3,11197E+16",2024-03-01
CUS_0x1204,18829.82,"1,57815E+16",8,8,24,4,"Mortgage Loan, Personal Loan, Payday Loan, and Debt Consolidation Loan",23,6,12.36,130,Standard,1752.02,"2,89362E+15",9 Years and 0 Months,Yes,"3,4907E+15",145.31630497463223,Low_spent_Large_value_payments,"2,8295E+16",2024-03-01
CUS_0x12af,33799.36,"2,94461E+15",5,3,19,4,"Personal Loan, Not Specified, Mortgage Loan, and Personal Loan",15,13,22.35,50,Standard,173.76,"2,81834E+15",6 Years and 11 Months,Yes,"7,50981E+15",235.3823394199225,Low_spent_Large_value_payments,"2,53981E+16",2024-03-01
CUS_0x12cb,45188.52,"3,86871E+16",9,10,22,7,"Home Equity Loan, Student Loan, Home Equity Loan, Student Loan, Mortgage Loan, Home Equity Loan, and Home Equity Loan",44,20,10.45,110,Standard,1960.28,"3,06906E+15",15 Years and 5 Months,Yes,"1,54357E+16",150.50010605555238,High_spent_Small_value_payments,"3,42013E+15",2024-03-01
CUS_0x12fc,128450.32,"1,09432E+16",1,5,4,3,"Home Equity Loan, Student Loan, and Personal Loan",8,2,6.66,40,Good,23.79,"2,92181E+15",30 Years and 9 Months,NM,"1,61488E+16",845.0663810926379,Low_spent_Medium_value_payments,"3,67765E+15",2024-03-01
CUS_0x144c,15948.285,162502375,4,4,5,3,"Auto Loan, Student Loan, and Payday Loan",8,9,3.42,60,Good,1068.42,"3,87494E+14",25 Years and 2 Months,No,"2,38132E+14",29.66795636359964,High_spent_Medium_value_payments,"3,59021E+16",2024-03-01
CUS_0x1546,15359.33,"1,48436E+16",7,5,13,6,"Auto Loan, Payday Loan, Personal Loan, Credit-Builder Loan, Auto Loan, and Not Specified",25,10,13.11,60,Standard,1631.85,"2,85292E+15",15 Years and 0 Months,Yes,"1,27587E+16",45.81243864892053,Low_spent_Medium_value_payments,"3,35976E+15",2024-03-01
CUS_0x1591,150746.88_,1258924,0,5,11,0,,2,4,1.31,30,Good,696.58,"3,69012E+15",30 Years and 2 Months,No,0,1103.3564746830991,Low_spent_Medium_value_payments,"4,35568E+16",2024-03-01
CUS_0x15d5,72207.52,"5,88129E+15",6,7,21,5,"Home Equity Loan, Debt Consolidation Loan, Not Specified, Not Specified, and Auto Loan",44,28,8.61,160,Bad,1803.68,"3,37881E+15",13 Years and 4 Months,Yes,"2,87624E+16",284.32256410896457,High_spent_Small_value_payments,"2,76183E+15",2024-03-01
CUS_0x15d9,9643.265,"8,29605E+15",9,6,17,8,"Auto Loan, Personal Loan, Credit-Builder Loan, Debt Consolidation Loan, Credit-Builder Loan, Student Loan, Student Loan, and Mortgage Loan",31,14,16.95,140,Bad,2836.9,"3,77343E+15",5 Years and 5 Months,Yes,"4,31179E+15",55.62690263791579,Low_spent_Small_value_payments,"2,74216E+15",2024-03-01
CUS_0x1695,14219.345,"1,41895E+15",5,7,10,4_,"Student Loan, Home Equity Loan, Mortgage Loan, and Mortgage Loan",21,19,-5.93,60,Standard,172.94,"2,5739E+15",19 Years and 0 Months,No,"3,00504E+15",191.05122745226052,Low_spent_Small_value_payments,"2,10793E+16",2024-03-01
CUS_0x16b4,98087.76,789098,4,4,8,4,"Credit-Builder Loan, Personal Loan, Credit-Builder Loan, and Home Equity Loan",7,10,11.9,100,Standard,55.46,"3,61653E+15",12 Years and 8 Months,Yes,"1,84256E+15",257.46099777599846,!@9#%8,"5,97381E+15",2024-03-01
CUS_0x1713,54568.92,445241,9,10,23,9,"Debt Consolidation Loan, Student Loan, Student Loan, Credit-Builder Loan, Payday Loan, Home Equity Loan, Mortgage Loan, Debt Consolidation Loan, and Credit-Builder Loan",60,15,24.99,110,Bad,3336.99,"2,51395E+15",12 Years and 8 Months,NM,"2,77302E+16",509.7004621498785,Low_spent_Small_value_payments,"2,45481E+16",2024-03-01
CUS_0x1871,83237.52,716246,8,7,16,7,"Credit-Builder Loan, Mortgage Loan, Not Specified, Not Specified, Credit-Builder Loan, Auto Loan, and Credit-Builder Loan",12,11,_,80,Standard,2652.42,"3,83053E+15",18 Years and 9 Months,Yes,"4,19607E+16",693.6982039537573,Low_spent_Medium_value_payments,"4,10516E+16",2024-03-01
CUS_0x18d8,15291.67,"1,10931E+15",4,5,20,1,Auto Loan,17,14,14.26,20,Standard,121.04,"3,51603E+14",24 Years and 11 Months,Yes,"7,33497E+15",34.242347303462694,High_spent_Medium_value_payments,"3,19353E+15",2024-03-01
CUS_0x18e5,16408.77,16443975,4,6,23,3,"Debt Consolidation Loan, Auto Loan, and Personal Loan",22,12,14.11,90,_,1756.68,"3,54256E+15",17 Years and 3 Months,Yes,"3,7972E+15",64.34669249916038,High_spent_Medium_value_payments,"3,12121E+14",2024-03-01
CUS_0x1931,20590.48,"1,70487E+16",6,6,32,9,"Not Specified, Auto Loan, Mortgage Loan, Personal Loan, Debt Consolidation Loan, Credit-Builder Loan, Personal Loan, Student Loan, and Payday Loan",62,19,7.85,100,Bad,2097.73,"3,47024E+15",9 Years and 0 Months,Yes,"1,29684E+15",106.99469973630102,High_spent_Small_value_payments,"1,93809E+15",2024-03-01
CUS_0x19b0,109110.57,91095475,0,1,4,4,"Personal Loan, Payday Loan, Not Specified, and Mortgage Loan",8,1,1.76,20,Good,411.96,"3,26288E+15",16 Years and 3 Months,NM,"2,57232E+16",185.53126149412225,!@9#%8,"7,08191E+15",2024-03-01
CUS_0x19b2,34134.78,2707565,8,7,25,7,"Student Loan, Payday Loan, Mortgage Loan, Auto Loan, Not Specified, Not Specified, and Debt Consolidation Loan",6,20,19.06,150,Standard,2374.78,"2,46534E+15",14 Years and 2 Months,Yes,"1,95516E+15",161.16995697175355,High_spent_Small_value_payments,"1,74071E+15",2024-03-01
CUS_0x19c9,14542.3_,"1,48086E+16",6,9,22,6,"Auto Loan, Not Specified, Auto Loan, Not Specified, Payday Loan, and Student Loan",27,18_,15.22,80,Bad,4479.0,"3,48305E+15",1 Years and 2 Months,Yes,"6,3112E+15",131.40925621245972,Low_spent_Medium_value_payments,"2,33565E+16",2024-03-01
CUS_0x19cc,77257.64,"6,23714E+15",0,4,7,2,"Credit-Builder Loan, and Not Specified",15,9,3.67,40,_,199.5,"2,86973E+15",28 Years and 9 Months,No,"7,79707E+15",159.78446766882738,High_spent_Small_value_payments,"6,45958E+15",2024-03-01
CUS_0x19f3,7361.645,"6,7347E+15",9,10,19,9,"Home Equity Loan, Mortgage Loan, Home Equity Loan, Debt Consolidation Loan, Credit-Builder Loan, Payday Loan, Credit-Builder Loan, Payday Loan, and Debt Consolidation Loan",44,22,5.32,80,Bad,2500.0,"3,8691E+15",12 Years and 3 Months,Yes,"4,19457E+15",47.08127878780572,Low_spent_Small_value_payments,"2,6832E+15",2024-03-01
CUS_0x1ac0,7011.685,"6,80307E+15",8,9,31,-100,"Personal Loan, Auto Loan, Not Specified, and Student Loan",23,22,1.83,100,_,2425.02,"3,64995E+15",17 Years and 9 Months,NM,"1,88729E+15",66.32463808391704,Low_spent_Small_value_payments,"2,72833E+16",2024-03-01
CUS_0x1ac9,12860.845,"9,66737E+15",3,7,8,0_,,23,17,10.55,40,Standard,209.28,"3,3632E+15",28 Years and 5 Months,No,0,92.01152678195182,Low_spent_Small_value_payments,"2,94662E+15",2024-03-01
CUS_0x1b0b,9709.325,"6,7011E+15",10,8,19,5,"Mortgage Loan, Mortgage Loan, Student Loan, Debt Consolidation Loan, and Personal Loan",46,25,9.88,110,Bad,3195.59,"3,0496E+15",8 Years and 4 Months,Yes,"2,57674E+16",0.0,High_spent_Medium_value_payments,"2,8157E+15",2024-03-01
CUS_0x1b21,134928.36000000002,1119703,1,5,6,0,,14,11,7.25,70,_,587.0,"3,85969E+15",21 Years and 5 Months,No,0,372.6163777106369,Low_spent_Medium_value_payments,"1,02709E+16",2024-03-01
CUS_0x1b97,28631.79,24539825,3,3,11,3,"Credit-Builder Loan, Home Equity Loan, and Payday Loan",31,17,13.94,90,Standard,685.37,"3,3711E+15",18 Years and 6 Months,Yes,"6,5285E+15",232.40209859273116,Low_spent_Medium_value_payments,"2,27711E+15",2024-03-01
CUS_0x1d85,19455.49,"1,42829E+16",7,3,20,2,"Student Loan, and Not Specified",15,17,15.46,90,Standard,1427.03,"3,63929E+15",12 Years and 9 Months,Yes,"3,13071E+15",136.19558040764522,Low_spent_Medium_value_payments,"2,55326E+15",2024-03-01
CUS_0x1e63,10025.2,"1,08943E+16",10,10,21,7,"Credit-Builder Loan, Home Equity Loan, Personal Loan, Auto Loan, Personal Loan, Auto Loan, and Credit-Builder Loan",23,14,16.88,120,Standard,1409.58,"3,39641E+15",15 Years and 10 Months,Yes,"4,14316E+15",145.68399446399133,Low_spent_Small_value_payments,"2,11828E+16",2024-03-01
CUS_0x1ebb,12723.325,"1,18328E+16",4,7,13,3,"Credit-Builder Loan, Debt Consolidation Loan, and Not Specified",12,8,8.81,0,Standard,387.78,"2,3847E+15",22 Years and 5 Months,No,"2,92703E+16",121.31028396804778,!@9#%8,"2,47747E+16",2024-03-01
CUS_0x20b2,124190.8,"1,06402E+16",8,3,17,4,"Auto Loan, Personal Loan, Home Equity Loan, and Not Specified",6,8,3.7,0,Standard,834.52,"3,58866E+15",19 Years and 0 Months,Yes,"4,08653E+16",215.88134584510144,High_spent_Large_value_payments,"6,79489E+15",2024-03-01
CUS_0x20f3,20344.02,1950335,3,3,33,2,"Not Specified, and Mortgage Loan",6,20_,13.29,110,Standard,1391.92,"3,73981E+16",17 Years and 6 Months,NM,"1,90181E+16",__10000__,Low_spent_Small_value_payments,"3,73119E+15",2024-03-01
CUS_0x2176,94053.57,79547975,4,4,14,3,"Auto Loan, Personal Loan, and Not Specified",22,12,11.96,0,Standard,815.38,"3,46589E+15",26 Years and 11 Months,No,"1,97132E+16",89.315985689726,High_spent_Medium_value_payments,"7,59031E+15",2024-03-01
CUS_0x21f4,114597.04,"9,36675E+15",7,6,4,4,"Auto Loan, Not Specified, Payday Loan, and Student Loan",32,8,10.54,20,Good,926.18,"2,64363E+16",31 Years and 9 Months,No,"2,25924E+15",327.61966834569836,High_spent_Medium_value_payments,"6,33132E+15",2024-03-01
CUS_0x224a,114929.01,94694175,794,3,2,3_,"Personal Loan, Debt Consolidation Loan, and Payday Loan",11,3,2.08,60,Good,742.14,"3,15045E+15",26 Years and 9 Months,No,"2,06875E+15",__10000__,Low_spent_Medium_value_payments,"4,42347E+15",2024-03-01
CUS_0x2267,17556.41,"1,19203E+16",8,10,34,4,"Auto Loan, Student Loan, Mortgage Loan, and Personal Loan",21,10,15.09,90,Standard,2178.73,"3,58577E+15",15 Years and 2 Months,Yes,571300,70.86731811007941,Low_spent_Medium_value_payments,"2,86208E+15",2024-03-01
CUS_0x2270,17732.92,"1,33384E+16",7,8,23,8,"Not Specified, Auto Loan, Debt Consolidation Loan, Home Equity Loan, Student Loan, Mortgage Loan, Student Loan, and Not Specified",60,23,2.46,90,Bad,4963.83,"2,46178E+16",9 Years and 4 Months,Yes,"7,79299E+15",166.9441242250582,Low_spent_Small_value_payments,"1,89402E+15",2024-03-01
CUS_0x2308,19286.26,"1,70319E+15",9,9,20,6,"Debt Consolidation Loan, Credit-Builder Loan, Auto Loan, Mortgage Loan, Personal Loan, and Auto Loan",34,19,28.01,140,Bad,4019.02,"3,31188E+15",9 Years and 11 Months,Yes,"6,63347E+15",42.86272012072314,High_spent_Small_value_payments,"3,21121E+15",2024-03-01
CUS_0x2346,58892.86,"5,10674E+15",3,4,17,3_,"Debt Consolidation Loan, Home Equity Loan, and Credit-Builder Loan",19,20,14.65,70,Standard,666.0,"2,77528E+15",33 Years and 4 Months,NM,"1,18348E+14",243.6855311214983,Low_spent_Medium_value_payments,"4,2864E+15",2024-03-01
CUS_0x23a1,16579.55,"1,48563E+16",7,6,12,2,"Not Specified, and Credit-Builder Loan",20,12,8.74,120,Standard,1467.16,"3,84033E+15",19 Years and 9 Months,Yes,"1,6954E+15",54.65654079465578,High_spent_Medium_value_payments,"3,26952E+16",2024-03-01
CUS_0x23d6,172074.88,"1,42386E+16",2,6,11,3,"Payday Loan, Payday Loan, and Mortgage Loan",11,10,11.6,50,Good,59.21,"3,67503E+15",22 Years and 0 Months,No,"3,91629E+16",227.67543453678,High_spent_Medium_value_payments,"1,05455E+15",2024-03-01
CUS_0x2425,67204.1,"5,33334E+15",0,6,12,2,"Debt Consolidation Loan, and Debt Consolidation Loan",14,6,0.78,20,Good,1085.23,"2,52862E+16",23 Years and 9 Months,No,"8,63103E+15",182.6285054520126,Low_spent_Small_value_payments,"5,54395E+15",2024-03-01
CUS_0x2508,15131.11,"1,32193E+16",7,8,15,9,"Debt Consolidation Loan, Home Equity Loan, Personal Loan, Student Loan, Credit-Builder Loan, Not Specified, Personal Loan, Payday Loan, and Debt Consolidation Loan",15,15,18.12,70,Bad,2776.52,"2,94494E+15",1 Years and 11 Months,Yes,"8,60689E+15",90.84269352553459,Low_spent_Small_value_payments,"2,45281E+15",2024-03-01
CUS_0x25b0,8819.74,"8,66978E+15",9,8,20,6,"Auto Loan, Student Loan, Payday Loan, Payday Loan, Personal Loan, and Debt Consolidation Loan",33,17_,31.26,60,Bad,4084.61,"3,07892E+15",6 Years and 10 Months,NM,"2,22047E+16",85.08991189444824,Low_spent_Medium_value_payments,"2,59403E+15",2024-03-01
CUS_0x2646,7807.285,"6,06607E+15",4,6,13,2,"Debt Consolidation Loan, and Debt Consolidation Loan",14,20,16.31,40,Standard,692.63,"3,84832E+15",7 Years and 0 Months,Yes,"7,77108E+15",75.0180777757185,Low_spent_Small_value_payments,"2,67872E+16",2024-03-01
CUS_0x2653,19517.56,"1,53546E+16",7,10,23,6,"Credit-Builder Loan, Auto Loan, Credit-Builder Loan, Payday Loan, Student Loan, and Payday Loan",25,16,14.19,60,_,2673.82,"2,53554E+15",15 Years and 11 Months,Yes,"7,0905E+15",41.44913434714576,High_spent_Small_value_payments,"3,01192E+16",2024-03-01
CUS_0x2717,14836.74,1151395,5,5,2,4,"Personal Loan, Credit-Builder Loan, Auto Loan, and Home Equity Loan",17,1,8.99,20,Good,832.06,"3,16109E+16",26 Years and 4 Months,No,"3,69109E+15",152.0240177717991,Low_spent_Small_value_payments,"2,16205E+15",2024-03-01
CUS_0x2730,23289.74,"2,01281E+15",4,6,6,4,"Auto Loan, Payday Loan, Mortgage Loan, and Debt Consolidation Loan",19,10,1.09,80,_,804.75,"3,10974E+16",23 Years and 4 Months,No,"4,00951E+16",115.98409799509979,Low_spent_Large_value_payments,"3,15202E+15",2024-03-01
CUS_0x2731,43885.43,"3,59612E+15",1,2,11,2,"Payday Loan, and Debt Consolidation Loan",13,8,1.99,0,Good,168.53,"3,08135E+16",30 Years and 1 Months,No,"5,16558E+15",123.5287602216913,High_spent_Medium_value_payments,"4,34427E+16",2024-03-01
